"Date","Month","WaterYear","MonthDay","Time","Facility","Study","AcreFeet","MinutesPumping","SampleTimeLength","PrimaryDepth","PrimaryFlow","BayPump1","BayPump2","BayPump3","BayPump4","BayPump5","BuildingCode","FL","LengthFrequency","AdClip","Bay1","Bay2","Bay3","Bay4","Bay5","TotalWidth","Race","Salvage","Encounter","Entrain","Release","Loss","SampleDateTime","duplicateID","ArchiveID","LAD_KevinReece","GeneticAssignment","PosProb1","Group","Salvage_KevinReece","Loss_KevinReece"
"2/16/2019",2,2019,"16-Feb","15:00:00","SWP",0,8679,120,30,21.3,4140,FALSE,TRUE,FALSE,TRUE,FALSE,"OS",107,1,FALSE,0,21,0,43,0,64,"W",4,5.377495701,21.5099828,4,17.5099828,2019-02-16 15:00:00,1,"C190085SWP","Winter","Winter",1,"Winter","4","17.510000000000002"
"2/17/2019",2,2019,"17-Feb","9:00:00","SWP",0,10468,120,30,21.5,6400,FALSE,TRUE,TRUE,TRUE,FALSE,"NS",121,1,FALSE,0,21,43,43,0,107,"W",4,5.48638123,21.94552492,4,17.94552492,2019-02-17 09:00:00,1,"C190015SWP","Winter","Winter",1,"Winter","4","17.940000000000001"
"2/17/2019",2,2019,"17-Feb","20:00:00","CVP",0,8183,120,30,20.9,4389,TRUE,TRUE,TRUE,TRUE,FALSE,"F",98,1,FALSE,21,21,43,43,0,84,"W",0.571428571428571,0.758365721857143,0.892194966857143,0.56,0.332194966857143,2019-02-17 20:00:00,1,"C190384CVP","Winter","Winter",1,"Winter","4","2.33"
"2/17/2019",2,2019,"17-Feb","20:00:00","CVP",0,8183,120,30,20.9,4389,TRUE,TRUE,TRUE,TRUE,FALSE,"F",102,1,FALSE,21,21,43,43,0,84,"W",0.571428571428571,0.801723706,0.94320436,0.571428571428571,0.371775788571429,2019-02-17 20:00:00,1,"C190383CVP","Winter","Winter",1,"Winter","4","2.6"
"2/23/2019",2,2019,"23-Feb","21:00:00","SWP",0,13342,120,30,20.9,6780,FALSE,TRUE,TRUE,TRUE,FALSE,"NS",140,1,FALSE,0,21,43,43,0,107,"W",4,5.379664086,21.51865634,4,17.51865634,2019-02-23 21:00:00,1,"C190031SWP","Winter","Winter",0.998106,"Winter","4","17.52"
"2/23/2019",2,2019,"23-Feb","4:00:00","SWP",0,13342,60,30,20.8,7910,TRUE,TRUE,TRUE,TRUE,FALSE,"NS",98,1,FALSE,21,21,43,43,0,128,"W",2,2.574772759,10.29909103,1.96,8.339091035,2019-02-23 04:00:00,1,"C190028SWP","Winter","Winter",1,"Winter","2","8.34"
"2/28/2019",2,2019,"28-Feb","12:00:00","CVP",0,8604,120,30,20.1,4221,TRUE,TRUE,TRUE,TRUE,FALSE,"F",99,1,FALSE,21,21,43,43,0,84,"W",4,5.308560053,6.245364768,3.92,2.325364768,2019-02-28 12:00:00,1,"C190613CVP","Winter","Winter",1,"Winter","4","2.33"
"2/28/2019",2,2019,"28-Feb","15:00:00","SWP",0,6490,120,30,21.6,2635,TRUE,TRUE,FALSE,FALSE,FALSE,"NS",115,1,FALSE,21,21,0,0,0,42,"W",4,5.433505811,21.73402324,4,17.73402324,2019-02-28 15:00:00,1,"C190035SWP","Winter","Winter",0.999998,"Winter","4","17.73"
"3/13/2019",3,2019,"13-Mar","8:00:00","CVP",0,1878,120,30,19.6,823,TRUE,TRUE,TRUE,TRUE,FALSE,"F",123,1,FALSE,21,21,43,43,0,84,"W",2,3.350403828,3.9416515625,2,1.9416515625,2019-03-13 08:00:00,1,"C190782CVP","Winter","Winter",0.999987,"Winter","4","3.88"
"3/25/2019",3,2019,"25-Mar","5:00:00","SWP",0,11673,120,30,21.1,6400,TRUE,TRUE,TRUE,FALSE,TRUE,"NS",112,1,FALSE,21,21,43,0,21,106,"S",1.33333333333333,1.817322596,7.26929038333333,1.33333333333333,5.93595705,2019-03-25 05:00:00,1,"C190058SWP","Spring","Winter",1,"Winter","4","17.809999999999999"
"3/27/2019",3,2019,"27-Mar","13:00:00","SWP",0,10943,120,30,21.9,6400,FALSE,FALSE,TRUE,TRUE,FALSE,"NS",117,1,FALSE,0,0,43,43,0,86,"W",4,5.23046366,20.92185464,4,16.92185464,2019-03-27 13:00:00,1,"C190059SWP","Winter","Winter",1,"Winter","4","16.920000000000002"
"3/30/2019",3,2019,"30-Mar","11:00:00","SWP",0,12572,120,30,22.1,6400,FALSE,TRUE,TRUE,TRUE,FALSE,"NS",135,1,FALSE,0,21,43,43,0,107,"W",2,2.7597441245,11.0389765,2,9.0389765,2019-03-30 11:00:00,1,"C190061SWP","Winter","Winter",1,"Winter","4","18.079999999999998"
"4/4/2019",4,2019,"4-Apr","14:00:00","SWP",0,6871,60,30,21,4140,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",109,1,FALSE,0,21,43,0,0,64,"S",0.5,0.66992457375,2.679698295,0.5,2.17969829475,2019-04-04 14:00:00,1,"C190068SWP","Spring","Winter",1,"Winter","2","8.7200000000000006"
"4/4/2019",4,2019,"4-Apr","9:00:00","SWP",0,6871,90,30,21.1,4140,FALSE,TRUE,TRUE,FALSE,FALSE,"NS",133,1,FALSE,0,21,43,0,0,64,"W",1,1.341368299,5.36547319666667,1,4.36547319666667,2019-04-04 09:00:00,1,"C190066SWP","Winter","Winter",1,"Winter","3","13.1"
"4/22/2019",4,2019,"22-Apr","15:00:00","SWP",0,1092,120,30,20.3,3010,FALSE,FALSE,FALSE,TRUE,FALSE,"OS",124,1,FALSE,0,0,0,43,0,43,"S",0.181818181818182,0.236848768,0.947395071818182,0.181818181818182,0.76557689,2019-04-22 15:00:00,1,"C190141SWP","Spring","Winter",1,"Winter","4","16.84"
"3/6/2020",3,2020,"6-Mar","13:00:00","SWP",0,1447,120,30,20.2,2635,TRUE,TRUE,FALSE,FALSE,FALSE,"NS",119,1,FALSE,21,21,0,0,0,42,"W",4,5.348819945,21.39527978,4,17.39527978,2020-03-06 13:00:00,1,"C200001SWP","Winter","Winter",1,"Winter","4","17.399999999999999"
"3/10/2020",3,2020,"10-Mar","20:00:00","CVP",0,5388,120,30,19.6,2470,TRUE,TRUE,TRUE,TRUE,FALSE,"F",120,1,FALSE,21,21,43,43,0,84,"W",4,6.108137858,7.186044539,4,3.186044539,2020-03-10 20:00:00,1,"C200015CVP","Winter","Winter",0.993545,"Winter","4","3.19"
"3/16/2020",3,2020,"16-Mar","8:00:00","CVP",0,5366,120,30,18.3,2306,TRUE,TRUE,TRUE,TRUE,FALSE,"F",113,1,FALSE,21,21,43,43,0,84,"W",4,6.108198803,7.186116238,4,3.186116238,2020-03-16 08:00:00,1,"C200018CVP","Winter","Winter",0.987944,"Winter","4","3.19"
"3/18/2020",3,2020,"18-Mar","6:00:00","CVP",0,7008,120,30,19.5,3276,TRUE,TRUE,TRUE,TRUE,FALSE,"F",130,1,FALSE,21,21,43,43,0,84,"W",4,5.849663644,6.881957229,4,2.881957229,2020-03-18 06:00:00,1,"C200021CVP","Winter","Winter",1,"Winter","4","2.88"
"3/18/2020",3,2020,"18-Mar","2:00:00","CVP",0,7008,120,30,18,3024,TRUE,TRUE,TRUE,TRUE,FALSE,"F",130,1,FALSE,21,21,43,43,0,84,"W",4,5.849663644,6.881957229,4,2.881957229,2020-03-18 02:00:00,1,"C200019CVP","Winter","Winter",1,"Winter","4","2.88"
"3/18/2020",3,2020,"18-Mar","4:00:00","CVP",0,7008,120,30,19.2,3226,TRUE,TRUE,TRUE,TRUE,FALSE,"F",131,1,FALSE,21,21,43,43,0,84,"W",4,5.849540801,6.881812707,4,2.881812707,2020-03-18 04:00:00,1,"C200020CVP","Winter","Winter",1,"Winter","4","2.88"
"3/21/2020",3,2020,"21-Mar","14:00:00","CVP",0,7058,120,30,17.5,2940,TRUE,TRUE,TRUE,TRUE,FALSE,"F",112,1,FALSE,21,21,43,43,0,84,"W",2,2.924831822,3.4409786145,2,1.4409786145,2020-03-21 14:00:00,1,"C200023CVP","Winter","Winter",1,"Winter","4","2.88"
"3/24/2020",3,2020,"24-Mar","14:00:00","CVP",0,7053,120,30,16.8,2822,TRUE,TRUE,TRUE,TRUE,FALSE,"F",111,1,FALSE,21,21,43,43,0,84,"S",4,5.849804043,6.882122403,4,2.882122403,2020-03-24 14:00:00,1,"C200027CVP","Spring","Winter",0.977299,"Winter","4","2.88"
"3/29/2020",3,2020,"29-Mar","13:00:00","SWP",0,6899,120,30,20.2,5650,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",124,1,FALSE,21,21,43,0,0,85,"W",2,2.636688982,10.54675593,2,8.54675593,2020-03-29 13:00:00,1,"C200014SWP","Winter","Winter",0.999996,"Winter","4","17.09"
"3/31/2020",3,2020,"31-Mar","3:00:00","SWP",0,5663,60,30,20.9,5650,TRUE,TRUE,TRUE,FALSE,FALSE,"NS",126,1,FALSE,21,21,43,0,0,85,"W",0.5,0.66476473725,2.65905895,0.5,2.159058949,2020-03-31 03:00:00,1,"C200017SWP","Winter","Winter",1,"Winter","2","8.64"
"4/21/2020",4,2020,"21-Apr","16:30:00","SWP",9999,2539,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,"NS",156,1,FALSE,0,0,0,0,0,0,"W",0.04,NA,NA,0.04,0.1732,2020-04-21 16:30:00,1,"C200250SWP","Winter","Winter",1,"Winter","1","4.33"
"4/24/2020",4,2020,"24-Apr","16:00:00","SWP",0,1224,60,30,20.1,2635,TRUE,TRUE,FALSE,FALSE,FALSE,"NS",126,1,FALSE,21,21,0,0,0,42,"S",0.4,0.5342428498,2.1369714,0.4,1.7369713994,2020-04-24 16:00:00,1,"C200334SWP","Spring","Winter",1,"Winter","2","8.68"
"3/8/2021",3,2021,"8-Mar","18:00:00","CVP",0,1631,120,30,18.8,790,TRUE,TRUE,TRUE,TRUE,FALSE,"F",111,1,FALSE,21,21,43,43,0,84,"W",4,6.700564087,7.883016573,4,3.883016573,2021-03-08 18:00:00,1,"C210004CVP","Winter","Winter",1,"Winter","4","3.88"
