ID,SampleDate,ForkLength,Julian,GeneticID,PosProb,Ots28,LengthByDate,FieldID
C180678DLC,2018-05-17,87,321,Fall/LateFall,0.9989,,Fall,C18-688
C180679DLC,2018-05-17,85,321,Fall/LateFall,0.9993,,Fall,C18-689
C180681DLC,2018-05-17,95,321,Fall/LateFall,0.9983,,Fall,C18-691
C180682DLC,2018-05-17,80,321,Fall/LateFall,0.9967,,Fall,C18-692
C180683DLC,2018-05-17,94,321,Fall/LateFall,0.9986,,Fall,C18-693
C180686DLC,2018-05-17,90,321,Fall/LateFall,0.8442,,Fall,C18-696
C180677DLC,2018-05-17,94,321,Fall/LateFall,0.9999,,Fall,C18-687
C180680DLC,2018-05-17,92,321,Fall/LateFall,1,,Fall,C18-690
C180684DLC,2018-05-17,90,321,Fall/LateFall,0.9995,,Fall,C18-694
C180685DLC,2018-05-17,82,321,Fall/LateFall,0.9999,,Fall,C18-695
C180344DLC,2018-05-18,100,322,Fall/LateFall,0.9944,,Spring,C18-707
C180345DLC,2018-05-18,100,322,Fall/LateFall,0.9299,,Spring,C18-708
C180689DLC,2018-05-18,95,322,Fall/LateFall,0.8779,,Fall,C18-699
C180690DLC,2018-05-18,82,322,Fall/LateFall,0.9994,,Fall,C18-700
C180694DLC,2018-05-18,92,322,Fall/LateFall,0.9968,,Fall,C18-704
C180687DLC,2018-05-18,93,322,Fall/LateFall,1,,Fall,C18-697
C180688DLC,2018-05-18,93,322,Fall/LateFall,0.9999,,Fall,C18-698
C180691DLC,2018-05-18,92,322,Fall/LateFall,0.9933,,Fall,C18-701
C180692DLC,2018-05-18,82,322,Fall/LateFall,0.9087,,Fall,C18-702
C180695DLC,2018-05-18,93,322,Fall/LateFall,1,,Fall,C18-705
C180696DLC,2018-05-18,91,322,Fall/LateFall,1,,Fall,C18-706
C180697DLC,2018-05-19,87,323,Fall/LateFall,0.9993,,Fall,C18-709
C180698DLC,2018-05-19,90,323,Fall/LateFall,0.9998,,Fall,C18-710
C180699DLC,2018-05-19,95,323,Fall/LateFall,0.9928,,Fall,C18-711
C180704DLC,2018-05-19,88,323,Fall/LateFall,0.9991,,Fall,C18-716
C180705DLC,2018-05-19,82,323,Fall/LateFall,0.9993,,Fall,C18-717
C180706DLC,2018-05-19,93,323,Fall/LateFall,0.998,,Fall,C18-718
C180700DLC,2018-05-19,91,323,Fall/LateFall,1,,Fall,C18-712
C180701DLC,2018-05-19,94,323,Fall/LateFall,0.9992,,Fall,C18-713
C180702DLC,2018-05-19,93,323,Fall/LateFall,0.9999,,Fall,C18-714
C180346DLC,2018-05-20,102,324,Fall/LateFall,0.9979,,Spring,C18-746
C180707DLC,2018-05-20,91,324,Fall/LateFall,0.9969,,Fall,C18-748
C180708DLC,2018-05-20,92,324,Fall/LateFall,0.9991,,Fall,C18-747
C180709DLC,2018-05-20,98,324,Fall/LateFall,0.9994,,Fall,C18-738
C180710DLC,2018-05-20,89,324,Fall/LateFall,0.9989,,Fall,C18-739
C180712DLC,2018-05-20,82,324,Fall/LateFall,1,,Fall,C18-741
C180714DLC,2018-05-20,91,324,Fall/LateFall,0.9987,,Fall,C18-744
C180715DLC,2018-05-20,87,324,Fall/LateFall,0.9992,,Fall,C18-745
C180716DLC,2018-05-20,94,324,Fall/LateFall,0.9888,,Fall,C18-737
C180713DLC,2018-05-20,91,324,Fall/LateFall,0.9997,,Fall,C18-742
C180717DLC,2018-05-23,90,327,Fall/LateFall,0.9924,,Fall,C18-719
C180718DLC,2018-05-23,84,327,Fall/LateFall,0.9981,,Fall,C18-720
C180720DLC,2018-05-23,82,327,Fall/LateFall,0.9788,,Fall,C18-722
C180719DLC,2018-05-23,79,327,Fall/LateFall,0.9985,,Fall,C18-721
C180721DLC,2018-05-23,80,327,Fall/LateFall,0.9933,,Fall,C18-723
C180722DLC,2018-05-23,78,327,Fall/LateFall,0.9788,,Fall,C18-724
C180347DLC,2018-05-27,112,331,Fall/LateFall,0.9843,,Spring,C18-728
C180724DLC,2018-05-27,85,331,Fall/LateFall,0.9956,,Fall,C18-726
C180725DLC,2018-05-27,99,331,Fall/LateFall,0.9999,,Fall,C18-727
C180726DLC,2018-05-27,84,331,Fall/LateFall,0.9974,,Fall,C18-729
C180727DLC,2018-05-27,89,331,Fall/LateFall,0.9993,,Fall,C18-730
C180728DLC,2018-05-27,105,331,Fall/LateFall,0.9994,,Fall,C18-731
C180729DLC,2018-05-27,92,331,Fall/LateFall,0.9995,,Fall,C18-732
C180730DLC,2018-05-27,92,331,Fall/LateFall,0.9999,,Fall,C18-733
C180731DLC,2018-05-27,83,331,Fall/LateFall,0.9936,,Fall,C18-734
C180732DLC,2018-05-27,93,331,Fall/LateFall,0.9984,,Fall,C18-735
C180723DLC,2018-05-27,97,331,Fall/LateFall,0.9996,,Fall,C18-725
C180733DLC,2018-05-28,84,332,Fall/LateFall,0.9995,,Fall,C18-736
C180734DLC,2018-05-28,92,332,Fall/LateFall,0.9987,,Fall,C18-749
C180735DLC,2018-05-28,95,332,Fall/LateFall,0.9994,,Fall,C18-750
C180737DLC,2018-05-28,85,332,Fall/LateFall,0.9978,,Fall,C18-752
C180739DLC,2018-05-28,77,332,Fall/LateFall,0.9997,,Fall,C18-754
C180736DLC,2018-05-28,87,332,Fall/LateFall,0.9957,,Fall,C18-751
C180738DLC,2018-05-28,82,332,Fall/LateFall,0.9995,,Fall,C18-753
C180740DLC,2018-05-29,99,333,Fall/LateFall,0.9985,,Fall,C18-755
C180741DLC,2018-05-29,87,333,Fall/LateFall,0.9989,,Fall,C18-756
C180742DLC,2018-05-30,76,334,Fall/LateFall,0.8665,,Fall,C18-757
C180743DLC,2018-05-30,88,334,Fall/LateFall,0.9993,,Fall,C18-758
C180745DLC,2018-05-31,82,335,Fall/LateFall,0.9995,,Fall,C18-760
C180744DLC,2018-05-31,106,335,Fall/LateFall,1,,Fall,C18-759
C180746DLC,2018-06-01,79,336,Fall/LateFall,0.9999,,Fall,C18-761
C180747DLC,2018-06-04,80,339,Fall/LateFall,0.9736,,Fall,C18-762
C180748DLC,2018-06-04,94,339,Fall/LateFall,0.9891,,Fall,C18-763
C180749DLC,2018-06-04,88,339,Fall/LateFall,0.9937,,Fall,C18-764
C180750DLC,2018-06-04,90,339,Fall/LateFall,0.9994,,Fall,C18-765
C180751DLC,2018-06-04,81,339,Fall/LateFall,0.9997,,Fall,C18-766
C180752DLC,2018-06-04,87,339,Fall/LateFall,0.9927,,Fall,C18-767
C180753DLC,2018-06-04,79,339,Fall/LateFall,0.9975,,Fall,C18-768
C180754DLC,2018-06-04,85,339,Fall/LateFall,0.9968,,Fall,C18-769
C180755DLC,2018-06-04,77,339,Fall/LateFall,0.9966,,Fall,C18-770
C180756DLC,2018-06-04,78,339,Fall/LateFall,0.9932,,Fall,C18-771
C180757DLC,2018-06-06,79,341,Fall/LateFall,0.9999,,Fall,C18-772
C180763DLC,2018-06-06,79,341,Fall/LateFall,0.9929,,Fall,C18-778
C180764DLC,2018-06-06,86,341,Fall/LateFall,0.9976,,Fall,C18-779
C180765DLC,2018-06-06,80,341,Fall/LateFall,0.9967,,Fall,C18-780
C180758DLC,2018-06-06,81,341,Fall/LateFall,0.9996,,Fall,C18-773
C180759DLC,2018-06-06,88,341,Fall/LateFall,0.9999,,Fall,C18-774
C180760DLC,2018-06-06,75,341,Fall/LateFall,0.9996,,Fall,C18-775
C180761DLC,2018-06-06,84,341,Fall/LateFall,0.9994,,Fall,C18-776
C180762DLC,2018-06-06,80,341,Fall/LateFall,0.9992,,Fall,C18-777
C180766DLC,2018-06-06,86,341,Fall/LateFall,0.9994,,Fall,C18-842
C180768DLC,2018-06-08,82,343,Fall/LateFall,0.9999,,Fall,C18-844
C180771DLC,2018-06-08,78,343,Fall/LateFall,0.9995,,Fall,C18-847
C180772DLC,2018-06-08,79,343,Fall/LateFall,0.9793,,Fall,C18-848
C180774DLC,2018-06-08,93,343,Fall/LateFall,0.6615,,Fall,C18-850
C180767DLC,2018-06-08,84,343,Fall/LateFall,0.9392,,Fall,C18-843
C180769DLC,2018-06-08,81,343,Fall/LateFall,0.9991,,Fall,C18-845
C180770DLC,2018-06-08,78,343,Fall/LateFall,1,,Fall,C18-846
C180773DLC,2018-06-08,78,343,Fall/LateFall,0.9999,,Fall,C18-849
C180775DLC,2018-06-11,78,346,Fall/LateFall,0.9916,,Fall,C18-851
C190081DLC,2019-03-29,116,272,Winter,1,,Winter,C19-100
C190082DLC,2019-03-29,112,272,Winter,1,,Winter,C19-101
C190083DLC,2019-03-29,105,273,Winter,1,,Winter,C19-102
C190084DLC,2019-03-31,53,274,Fall/LateFall,0.902,,Fall,C19-103
C190085DLC,2019-03-31,80,274,Spring,0.655,,Spring,C19-104
C190086DLC,2019-03-31,102,274,Spring,0.998,,Winter,C19-105
C190089DLC,2019-03-31,95,274,Fall/LateFall,0.802,,Spring,C19-108
C190090DLC,2019-03-31,100,274,Spring,1,,Winter,C19-109
C190092DLC,2019-03-31,52,274,Fall/LateFall,0.977,,Fall,C19-111
C190093DLC,2019-03-31,100,274,Spring,0.727,,Winter,C19-112
C190094DLC,2019-03-31,99,274,Spring,0.997,,Winter,C19-113
C190095DLC,2019-03-31,80,275,Fall/LateFall,0.7,,Spring,C19-114
C190100DLC,2019-04-01,97,275,Spring,0.983,,Spring,C19-119
C190101DLC,2019-04-01,92,275,Fall/LateFall,0.976,,Spring,C19-120
C190102DLC,2019-04-01,67,275,Fall/LateFall,0.995,,Fall,C19-121
C190111DLC,2019-04-01,68,275,Fall/LateFall,0.814,,Fall,C19-130
C190112DLC,2019-04-01,107,275,Winter,1,,Winter,C19-131
C190113DLC,2019-04-01,101,275,Fall/LateFall,0.802,,Winter,C19-132
C190114DLC,2019-04-01,67,276,Fall/LateFall,0.709,,Fall,C19-133
C190115DLC,2019-04-02,92,276,Fall/LateFall,0.957,,Spring,C19-134
C190116DLC,2019-04-02,87,276,Fall/LateFall,0.998,,Spring,C19-135
C190117DLC,2019-04-02,106,276,Winter,1,,Winter,C19-136
C190118DLC,2019-04-02,94,276,Spring,0.999,,Spring,C19-137
C190119DLC,2019-04-02,99,276,Spring,0.999,,Spring,C19-138
C190120DLC,2019-04-02,96,276,Spring,0.991,,Spring,C19-139
C190121DLC,2019-04-02,98,276,Fall/LateFall,0.57,,Spring,C19-140
C190122DLC,2019-04-02,78,276,Fall/LateFall,0.985,,Spring,C19-141
C190124DLC,2019-04-02,95,276,Spring,0.999,,Spring,C19-143
C190125DLC,2019-04-02,118,276,Spring,0.972,,Winter,C19-144
C190126DLC,2019-04-02,78,276,Fall/LateFall,0.769,,Spring,C19-145
C190128DLC,2019-04-04,85,278,Fall/LateFall,0.834,,Spring,C19-147
C190129DLC,2019-04-04,81,278,Spring,0.618,,Spring,C19-148
C190130DLC,2019-04-04,105,278,Fall/LateFall,0.998,,Winter,C19-149
C190131DLC,2019-04-04,89,278,Fall/LateFall,0.989,,Spring,C19-150
C190132DLC,2019-04-04,87,278,Fall/LateFall,0.979,,Spring,C19-151
C190133DLC,2019-04-04,90,278,Fall/LateFall,0.965,,Spring,C19-152
C190134DLC,2019-04-04,90,278,Fall/LateFall,0.637,,Spring,C19-153
C190135DLC,2019-04-04,83,278,Fall/LateFall,0.825,,Spring,C19-154
C190136DLC,2019-04-04,77,278,Fall/LateFall,0.957,,Spring,C19-155
C190140DLC,2019-04-05,98,279,Spring,0.947,,Spring,C19-159
C190141DLC,2019-04-05,90,279,Fall/LateFall,1,,Spring,C19-160
C190151DLC,2019-04-05,107,279,Spring,0.988,,Winter,C19-170
C190155DLC,2019-04-05,113,279,Fall/LateFall,0.917,,Winter,C19-174
C190158DLC,2019-04-07,78,281,Fall/LateFall,0.905,,Spring,C19-177
C190159DLC,2019-04-07,88,281,Fall/LateFall,0.808,,Spring,C19-178
C190160DLC,2019-04-07,81,281,Fall/LateFall,0.95,,Spring,C19-179
C190161DLC,2019-04-07,75,281,Fall/LateFall,0.999,,Fall,C19-180
C190162DLC,2019-04-07,77,281,Fall/LateFall,0.98,,Spring,C19-181
C190164DLC,2019-04-07,78,281,Fall/LateFall,0.963,,Spring,C19-183
C190165DLC,2019-04-07,81,281,Fall/LateFall,0.896,,Spring,C19-184
C190166DLC,2019-04-07,86,281,Fall/LateFall,0.993,,Spring,C19-185
C190167DLC,2019-04-07,82,281,Fall/LateFall,0.938,,Spring,C19-186
C190168DLC,2019-04-07,86,281,Fall/LateFall,0.928,,Spring,C19-187
C190169DLC,2019-04-07,71,281,Fall/LateFall,0.985,,Fall,C19-188
C190170DLC,2019-04-07,105,281,Fall/LateFall,0.828,,Winter,C19-189
C190171DLC,2019-04-07,130,281,Winter,1,,Winter,C19-190
C190172DLC,2019-04-08,90,282,Spring,0.778,,Spring,C19-191
C190173DLC,2019-04-08,79,282,Fall/LateFall,0.944,,Spring,C19-192
C190174DLC,2019-04-08,102,282,Fall/LateFall,0.9,,Spring,C19-193
C190175DLC,2019-04-08,83,282,Fall/LateFall,0.983,,Spring,C19-194
C190176DLC,2019-04-08,89,282,Fall/LateFall,0.99,,Spring,C19-195
C190177DLC,2019-04-08,86,282,Fall/LateFall,0.923,,Spring,C19-196
C190178DLC,2019-04-08,87,282,Fall/LateFall,0.985,,Spring,C19-197
C190180DLC,2019-04-08,83,282,Fall/LateFall,0.977,,Spring,C19-199
C190181DLC,2019-04-08,81,282,Fall/LateFall,0.994,,Spring,C19-200
C190183DLC,2019-04-08,105,282,Spring,0.954,,Winter,C19-202
C190184DLC,2019-04-08,105,282,Winter,1,,Winter,C19-203
C190185DLC,2019-04-08,112,282,Fall/LateFall,0.928,,Winter,C19-204
C190186DLC,2019-04-08,109,282,Winter,1,,Winter,C19-205
C190187DLC,2019-04-08,106,282,Spring,0.788,,Winter,C19-206
C190188DLC,2019-04-08,105,282,Spring,0.999,,Winter,C19-207
C190190DLC,2019-04-08,105,282,Spring,0.997,,Winter,C19-209
C190191DLC,2019-04-09,85,283,Fall/LateFall,0.991,,Spring,C19-210
C190192DLC,2019-04-09,86,283,Fall/LateFall,0.959,,Spring,C19-211
C190194DLC,2019-04-09,85,283,Fall/LateFall,0.986,,Spring,C19-213
C190195DLC,2019-04-09,91,283,Fall/LateFall,0.754,,Spring,C19-214
C190196DLC,2019-04-09,73,283,Fall/LateFall,0.98,,Fall,C19-215
C190197DLC,2019-04-09,85,283,Fall/LateFall,0.999,,Spring,C19-216
C190200DLC,2019-04-09,100,283,Spring,0.81,,Spring,C19-219
C190201DLC,2019-04-09,79,283,Fall/LateFall,0.912,,Spring,C19-220
C190202DLC,2019-04-09,89,283,Fall/LateFall,0.986,,Spring,C19-221
C190203DLC,2019-04-09,76,283,Fall/LateFall,0.907,,Fall,C19-222
C190204DLC,2019-04-09,73,283,Fall/LateFall,0.994,,Fall,C19-223
C190206DLC,2019-04-09,105,283,Spring,0.992,,Winter,C19-225
C190209DLC,2019-04-09,76,283,Fall/LateFall,0.985,,Fall,C19-228
C190210DLC,2019-04-09,70,284,Fall/LateFall,0.929,,Fall,C19-229
C190211DLC,2019-04-11,79,285,Fall/LateFall,0.962,,Spring,C19-230
C190212DLC,2019-04-11,76,285,Fall/LateFall,0.826,,Fall,C19-231
C190213DLC,2019-04-11,86,285,Spring,0.663,,Spring,C19-232
C190214DLC,2019-04-11,85,285,Fall/LateFall,0.99,,Spring,C19-233
C190215DLC,2019-04-11,81,285,Fall/LateFall,0.997,,Spring,C19-234
C190216DLC,2019-04-11,85,285,Fall/LateFall,0.981,,Spring,C19-235
C190218DLC,2019-04-11,86,285,Fall/LateFall,0.987,,Spring,C19-237
C190219DLC,2019-04-11,84,285,Fall/LateFall,0.975,,Spring,C19-238
C190220DLC,2019-04-11,106,285,Fall/LateFall,0.878,,Winter,C19-239
C190221DLC,2019-04-11,105,285,Spring,0.905,,Spring,C19-240
C190223DLC,2019-04-11,118,285,Fall/LateFall,0.888,,Winter,C19-242
C190238DLC,2019-04-12,73,286,Fall/LateFall,0.798,,Fall,C19-255
C190239DLC,2019-04-12,81,286,Fall/LateFall,0.932,,Spring,C19-256
C190240DLC,2019-04-12,74,286,Fall/LateFall,0.886,,Fall,C19-257
C190241DLC,2019-04-12,76,286,Fall/LateFall,0.985,,Fall,C19-258
C190245DLC,2019-04-12,75,286,Fall/LateFall,0.883,,Fall,C19-262
C190246DLC,2019-04-12,67,286,Fall/LateFall,0.985,,Fall,C19-263
C190247DLC,2019-04-12,110,286,Spring,1,,Winter,C19-264
C190248DLC,2019-04-12,112,286,Winter,1,,Winter,C19-265
C190249DLC,2019-04-14,92,288,Fall/LateFall,0.961,,Spring,C19-266
C190250DLC,2019-04-14,65,288,Fall/LateFall,0.919,,Fall,C19-267
C190251DLC,2019-04-14,82,288,Fall/LateFall,0.995,,Spring,C19-268
C190252DLC,2019-04-14,81,288,Fall/LateFall,0.753,,Spring,C19-269
C190253DLC,2019-04-14,86,288,Fall/LateFall,0.982,,Spring,C19-270
C190254DLC,2019-04-14,98,288,Spring,0.995,,Spring,C19-271
C190255DLC,2019-04-14,100,288,Spring,0.998,,Spring,C19-272
C190256DLC,2019-04-14,102,288,Fall/LateFall,0.951,,Spring,C19-273
C190258DLC,2019-04-14,82,288,Fall/LateFall,0.897,,Spring,C19-275
C190259DLC,2019-04-14,95,288,Spring,0.901,,Spring,C19-276
C190260DLC,2019-04-14,72,288,Fall/LateFall,0.943,,Fall,C19-277
C190261DLC,2019-04-14,87,288,Fall/LateFall,0.918,,Spring,C19-278
C190262DLC,2019-04-14,68,288,Fall/LateFall,0.951,,Fall,C19-279
C190263DLC,2019-04-14,74,288,Fall/LateFall,0.99,,Fall,C19-280
C190264DLC,2019-04-14,77,288,Fall/LateFall,0.973,,Fall,C19-281
C190265DLC,2019-04-14,75,288,Fall/LateFall,0.992,,Fall,C19-282
C190266DLC,2019-04-14,79,288,Fall/LateFall,0.987,,Fall,C19-283
C190267DLC,2019-04-14,78,288,Fall/LateFall,0.95,,Fall,C19-284
C190268DLC,2019-04-14,112,288,Unassigned,0.64,,Winter,C19-285
C190269DLC,2019-04-15,85,289,Fall/LateFall,0.986,,Spring,C19-286
C190270DLC,2019-04-15,95,289,Spring,0.987,,Spring,C19-287
C190271DLC,2019-04-15,81,289,Fall/LateFall,0.995,,Spring,C19-288
C190272DLC,2019-04-15,80,289,Fall/LateFall,0.823,,Spring,C19-289
C190273DLC,2019-04-15,82,289,Fall/LateFall,0.939,,Spring,C19-290
C190274DLC,2019-04-15,84,289,Fall/LateFall,0.998,,Spring,C19-291
C190276DLC,2019-04-15,92,289,Fall/LateFall,0.947,,Spring,C19-293
C190277DLC,2019-04-15,76,289,Fall/LateFall,0.962,,Fall,C19-294
C190278DLC,2019-04-15,86,289,Fall/LateFall,0.979,,Spring,C19-295
C190279DLC,2019-04-15,95,289,Fall/LateFall,0.905,,Spring,C19-296
C190280DLC,2019-04-15,110,289,Spring,0.998,,Winter,C19-297
C190281DLC,2019-04-15,115,289,Fall/LateFall,0.989,,Winter,C19-298
C190282DLC,2019-04-15,74,289,Fall/LateFall,0.856,,Fall,C19-299
C190284DLC,2019-04-15,79,289,Fall/LateFall,0.797,,Fall,C19-301
C190285DLC,2019-04-15,109,289,Spring,0.923,,Winter,C19-302
C190288DLC,2019-04-16,108,290,Spring,0.563,,Spring,C19-305
C190289DLC,2019-04-16,95,290,Fall/LateFall,0.979,,Spring,C19-306
C190290DLC,2019-04-16,103,290,Spring,0.989,,Spring,C19-307
C190292DLC,2019-04-16,91,290,Fall/LateFall,0.991,,Spring,C19-309
C190293DLC,2019-04-16,80,290,Fall/LateFall,0.996,,Fall,C19-310
C190294DLC,2019-04-16,93,290,Fall/LateFall,0.962,,Spring,C19-311
C190304DLC,2019-04-17,100,291,Fall/LateFall,0.989,,Spring,C19-321
C190306DLC,2019-04-17,85,291,Fall/LateFall,0.933,,Spring,C19-322
C190307DLC,2019-04-17,79,291,Fall/LateFall,0.935,,Fall,C19-323
C190308DLC,2019-04-17,95,291,Fall/LateFall,0.861,,Spring,C19-324
C190309DLC,2019-04-17,94,291,Fall/LateFall,0.656,,Spring,C19-325
C190310DLC,2019-04-17,97,291,Spring,0.64,,Spring,C19-326
C190313DLC,2019-04-17,101,291,Spring,0.932,,Spring,C19-329
C190314DLC,2019-04-17,80,291,Fall/LateFall,0.994,,Fall,C19-330
C190317DLC,2019-04-17,96,291,Fall/LateFall,0.95,,Spring,C19-333
C190318DLC,2019-04-17,80,291,Fall/LateFall,0.969,,Fall,C19-335
C190319DLC,2019-04-17,111,291,Fall/LateFall,0.945,,Winter,C19-336
C190320DLC,2019-04-17,81,291,Fall/LateFall,0.939,,Fall,C19-337
C190321DLC,2019-04-17,80,291,Fall/LateFall,0.96,,Fall,C19-338
C190322DLC,2019-04-17,114,291,Fall/LateFall,0.925,,Winter,C19-339
C190323DLC,2019-04-17,80,291,Fall/LateFall,0.978,,Fall,C19-340
C190326DLC,2019-04-17,80,291,Fall/LateFall,0.75,,Fall,C19-343
C190327DLC,2019-04-17,117,291,Spring,0.995,,Winter,C19-344
C190330DLC,2019-04-17,110,292,Spring,0.853,,Winter,C19-346
C190331DLC,2019-04-19,76,293,Fall/LateFall,0.948,,Fall,C19-347
C190332DLC,2019-04-19,97,293,Fall/LateFall,0.91,,Spring,C19-348
C190333DLC,2019-04-19,124,293,Spring,0.975,,Winter,C19-349
C190334DLC,2019-04-19,103,293,Fall/LateFall,0.938,,Spring,C19-350
C190335DLC,2019-04-19,85,293,Fall/LateFall,0.985,,Spring,C19-351
C190336DLC,2019-04-19,101,293,Fall/LateFall,0.98,,Spring,C19-352
C190337DLC,2019-04-19,87,293,Fall/LateFall,0.99,,Spring,C19-353
C190338DLC,2019-04-19,85,293,Fall/LateFall,0.972,,Spring,C19-354
C190339DLC,2019-04-19,75,293,Fall/LateFall,0.986,,Fall,C19-355
C190340DLC,2019-04-19,98,293,Fall/LateFall,0.997,,Spring,C19-356
C190341DLC,2019-04-19,85,293,Spring,0.564,,Spring,C19-357
C190342DLC,2019-04-19,95,293,Fall/LateFall,0.986,,Spring,C19-358
C190343DLC,2019-04-19,105,293,Fall/LateFall,0.75,,Spring,C19-359
C190344DLC,2019-04-19,75,293,Fall/LateFall,0.907,,Fall,C19-360
C190345DLC,2019-04-19,82,293,Fall/LateFall,0.8,,Fall,C19-361
C190346DLC,2019-04-19,75,293,Fall/LateFall,0.991,,Fall,C19-362
C190347DLC,2019-04-19,80,293,Fall/LateFall,0.802,,Fall,C19-363
C190348DLC,2019-04-19,115,293,Spring,0.672,,Winter,C19-364
C190349DLC,2019-04-19,82,293,Fall/LateFall,0.879,,Fall,C19-365
C190350DLC,2019-04-19,114,293,Fall/LateFall,0.961,,Winter,C19-366
C190351DLC,2019-04-19,115,293,Fall/LateFall,0.997,,Winter,C19-367
C190352DLC,2019-04-19,79,293,Fall/LateFall,0.853,,Fall,C19-368
C190353DLC,2019-04-19,115,293,Fall/LateFall,0.912,,Winter,C19-369
C190361DLC,2019-04-21,81,295,Fall/LateFall,0.566,,Fall,C19-377
C190362DLC,2019-04-21,82,295,Fall/LateFall,0.999,,Fall,C19-378
C190364DLC,2019-04-21,107,295,Fall/LateFall,0.861,,Spring,C19-381
C190366DLC,2019-04-21,98,295,Fall/LateFall,0.989,,Spring,C19-383
C190372DLC,2019-04-21,105,295,Fall/LateFall,0.96,,Spring,C19-389
C190373DLC,2019-04-21,117,295,Fall/LateFall,0.878,,Winter,C19-390
C190374DLC,2019-04-21,116,295,Fall/LateFall,0.98,,Winter,C19-391
C190375DLC,2019-04-21,114,295,Fall/LateFall,0.65,,Winter,C19-392
C190376DLC,2019-04-21,117,295,Fall/LateFall,0.615,,Winter,C19-393
C190377DLC,2019-04-22,87,296,Fall/LateFall,0.861,,Spring,C19-394
C190378DLC,2019-04-22,95,296,Fall/LateFall,0.909,,Spring,C19-395
C190379DLC,2019-04-22,94,296,Fall/LateFall,0.966,,Spring,C19-396
C190380DLC,2019-04-22,80,296,Fall/LateFall,0.927,,Fall,C19-397
C190386DLC,2019-04-22,84,296,Fall/LateFall,0.98,,Spring,C19-403
C190387DLC,2019-04-22,105,296,Fall/LateFall,0.536,,Spring,C19-404
C190388DLC,2019-04-22,81,296,Fall/LateFall,0.938,,Fall,C19-405
C190389DLC,2019-04-22,81,296,Fall/LateFall,0.96,,Fall,C19-406
C190393DLC,2019-04-22,82,296,Fall/LateFall,0.955,,Fall,C19-410
C190395DLC,2019-04-22,84,296,Fall/LateFall,0.973,,Spring,C19-412
C190402DLC,2019-04-23,80,297,Fall/LateFall,0.925,,Fall,C19-419
C190403DLC,2019-04-23,113,297,Fall/LateFall,0.75,,Spring,C19-420
C190404DLC,2019-04-23,89,297,Fall/LateFall,0.984,,Spring,C19-421
C190408DLC,2019-04-23,81,297,Fall/LateFall,0.892,,Fall,C19-425
C190409DLC,2019-04-23,90,297,Fall/LateFall,0.863,,Spring,C19-426
C190411DLC,2019-04-23,100,297,Fall/LateFall,0.946,,Spring,C19-428
C190413DLC,2019-04-23,76,297,Fall/LateFall,0.985,,Fall,C19-430
C190414DLC,2019-04-23,81,297,Fall/LateFall,0.906,,Fall,C19-431
C190415DLC,2019-04-23,84,297,Fall/LateFall,0.795,,Fall,C19-432
C190422DLC,2019-04-26,85,300,Fall/LateFall,0.957,,Fall,C19-439
C190424DLC,2019-04-26,81,300,Fall/LateFall,0.957,,Fall,C19-441
C190426DLC,2019-04-26,89,300,Fall/LateFall,0.677,,Spring,C19-443
C190428DLC,2019-04-26,85,300,Fall/LateFall,0.972,,Fall,C19-445
C190432DLC,2019-04-26,92,300,Fall/LateFall,0.86,,Spring,C19-449
C190438DLC,2019-04-27,85,301,Fall/LateFall,0.957,,Fall,C19-455
C190441DLC,2019-04-27,86,301,Spring,0.925,,Fall,C19-458
C190444DLC,2019-04-27,80,301,Fall/LateFall,0.953,,Fall,C19-461
C190447DLC,2019-04-27,87,301,Fall/LateFall,0.844,,Spring,C19-464
C190448DLC,2019-04-27,89,301,Fall/LateFall,0.8,,Spring,C19-465
C190450DLC,2019-04-27,80,301,Fall/LateFall,0.972,,Fall,C19-467
C190455DLC,2019-04-28,73,302,Fall/LateFall,0.927,,Fall,C19-473
C190456DLC,2019-04-28,86,302,Spring,0.951,,Fall,C19-474
C190458DLC,2019-04-28,91,302,Fall/LateFall,0.985,,Spring,C19-476
C190460DLC,2019-04-28,97,302,Fall/LateFall,0.905,,Spring,C19-478
C190461DLC,2019-04-28,95,302,Fall/LateFall,0.94,,Spring,C19-479
C190462DLC,2019-04-28,82,302,Fall/LateFall,0.934,,Fall,C19-480
C190463DLC,2019-04-28,83,302,Spring,0.623,,Fall,C19-481
C190464DLC,2019-04-28,85,302,Fall/LateFall,0.987,,Fall,C19-482
C190465DLC,2019-04-28,78,302,Fall/LateFall,0.998,,Fall,C19-483
C190466DLC,2019-04-28,74,302,Fall/LateFall,0.994,,Fall,C19-484
C190467DLC,2019-04-28,73,302,Fall/LateFall,0.961,,Fall,C19-485
C190468DLC,2019-04-28,83,302,Fall/LateFall,0.856,,Fall,C19-486
C190469DLC,2019-04-28,82,302,Fall/LateFall,0.991,,Fall,C19-487
C190470DLC,2019-04-28,90,302,Fall/LateFall,0.725,,Spring,C19-488
C190471DLC,2019-04-28,97,302,Fall/LateFall,0.983,,Spring,C19-489
C190472DLC,2019-04-28,93,302,Fall/LateFall,0.992,,Spring,C19-490
C190473DLC,2019-04-28,89,302,Fall/LateFall,0.979,,Spring,C19-491
C190474DLC,2019-04-28,94,302,Fall/LateFall,0.928,,Spring,C19-492
C190475DLC,2019-04-28,96,302,Spring,0.988,,Spring,C19-493
C190479DLC,2019-04-29,79,303,Fall/LateFall,0.934,,Fall,C19-497
